time_s,measured_value
89.00114,1.7228
89.10064,1.9275
89.20169,2.2416
89.30091,2.8812
89.40108,3.1558
89.50073,3.2087
89.60043,4.7059
89.70039,3.6436
89.8003,4.3245
89.90176,4.3993
90.00177,3.6629
90.10167,4.4249
90.2014,4.2783
90.30112,4.2636
90.40125,3.7016
90.50052,1.6177
90.60079,1.3043
90.70083,1.6123
90.8015,2.4478
90.90108,2.5418
91.00128,1.7846
91.10072,0.3965
91.20023,2.1182
91.30065,1.3166
91.40057,0.4544
91.5014,0.3484
91.60059,1.0127
91.70071,1.5199
91.80037,0.6918
91.90121,0.3054
92.00096,0.28
92.10074,0.2238
92.20072,1.229
92.30128,0.5104
92.40077,0.2464
92.50139,0.147
92.6,4.2727
92.70075,5.9221
92.80129,8.9279
92.90019,11.967
93.00115,13.8941
93.10189,7.2878
93.20003,4.353
93.3,3.8042
93.40096,3.9288
93.50137,3.3058
93.60098,2.3571
93.70065,1.5282
93.80064,0.6432
93.90028,0.2824
94.00119,0.279
94.10041,1.6647
94.20045,0.4359
94.30088,1.5868
94.40056,2.6326
94.50059,3.094
94.60065,2.672
94.70048,2.1373
94.80161,1.365
94.90106,0.8543
95.00074,0.9724
95.10008,0.7796
95.20016,0.4164
95.30015,1.063
95.40006,4.8688
95.50027,7.5894
95.60025,10.6718
95.69996,13.4252
95.80093,15.4578
95.90029,14.725
96.0001,15.427
96.1012,13.5779
96.20071,12.0952
96.30064,5.1937
96.40047,5.4479
96.50086,4.3193
96.60123,3.7553
96.70005,2.655
96.80013,1.1353
96.90101,2.2265
97.00172,5.4029
97.10165,7.0604
97.20002,7.9806
97.30076,3.15
97.40168,1.6864
97.50002,0.8459
97.60019,1.3733
97.7002,0.7936
97.80054,0.4018
97.90079,0.5899
98.00133,1.9707
98.09995,1.4296
98.20052,1.8525
98.30002,8.1998
98.40045,13.9163
98.49998,14.6924
98.60045,13.706
98.70026,14.1173
98.80061,12.0217
98.90192,6.6852
99.00127,5.0201
99.09995,2.1501
99.2002,3.7403
99.30109,4.522
99.40034,6.1123
99.50092,7.869
99.6003,10.0631
99.7002,13.3596
99.80175,14.6378
99.90117,16.3968
100.0007,20.2179
100.1005,21.0092
100.2001,12.5202
100.3017,5.7858
100.4016,3.5433
100.5013,3.1213
100.6008,2.1054
100.7014,1.6866
100.8001,1.3717
100.9019,1.8579
101.0006,2.799
101.1004,1.4945
101.2016,5.1152
101.3016,5.1291
101.4002,8.7959
101.5006,11.7654
101.6002,14.7124
101.7004,13.7919
101.8001,12.3077
101.9008,7.6134
102,3.8596
102.1013,1.5427
102.2001,2.675
102.3018,6.355
102.4005,16.3785
102.5003,23.164
102.6019,29.6341
102.7013,29.2048
102.8011,11.9694
102.9017,3.724
103.0005,2.5954
103.1014,4.1815
103.2013,2.6543
103.3012,2.4141
103.4,1.7196
103.5008,1.7616
103.6015,1.0713
103.7005,0.8865
103.8,1.1045
103.9017,1.0325
104.0007,0.9837
104.1014,1.0862
104.201,0.9478
104.3015,1.0254
104.4011,1.0261
104.5015,1.0324
104.6013,0.7417
104.7016,0.8715
104.8013,0.7526
104.9016,0.8369
105,0.5769
105.1015,0.7871
105.2011,0.8854
105.3015,0.4418
105.4011,0.2281
105.5001,1.0222
105.6011,0.2231
105.7014,0.2449
105.8014,0.2821
105.9009,0.4387
106.0008,1.0429
106.1011,0.7457
106.2012,0.2791
106.3009,0.8876
106.401,1.0606
106.5004,0.8283
106.6014,1.2638
106.7014,1.5017
106.8015,0.6516
106.9012,0.8494
107.0012,0.9779
107.101,1.2265
107.2014,1.1858
107.3005,1.1504
107.4011,0.7503
107.5015,1.1096
107.6019,0.8287
107.7009,1.1502
107.8011,0.2422
107.9002,0.2363
108.0013,0.2169
108.1001,0.2179
108.2007,0.2689
108.3004,0.3234
108.4008,0.1841
108.5003,0.2337
108.6012,0.3384
108.7012,0.2938
108.8006,0.2733
108.9013,0.2845
109.0004,0.4907
109.1006,1.0968
109.2012,2.4915
109.3008,3.465
109.4008,1.6697
109.5005,1.7264
109.6012,2.6012
109.7014,4.3165
109.8005,2.63
109.9003,3.5328
110.002,2.0681
110.1009,5.5424
110.2004,3.3667
110.301,1.1825
110.4006,6.3441
110.5005,11.9989
110.6004,16.1598
110.7005,19.5122
110.8001,5.4903
110.9008,6.108
111.001,4.2804
111.1007,2.5747
111.2017,0.2525
111.3004,0.2612
111.4017,0.2481
111.5005,0.2472
111.6002,0.2569
111.7018,0.311
111.8004,5.9493
111.9005,8.6019
112.0001,9.2899
112.0999,7.2686
112.2017,4.3332
112.3001,2.3593
112.4009,0.3271
112.5005,0.2599
112.6003,0.2571
112.7006,0.2327
112.8001,0.2744
112.9012,1.1624
113.0013,1.9463
113.1011,6.3409
113.2019,5.1714
113.3012,3.9
113.4009,3.7262
113.5011,1.1906
113.6,0.3897
113.7019,0.2786
113.8007,0.2555
113.9001,0.3111
114.0016,0.8556
114.1016,5.314
114.2009,5.0145
114.3004,6.6992
114.4002,10.5929
114.5016,8.3888
114.6007,6.2271
114.7017,2.9099
114.8008,0.2886
114.9002,0.2554
115.0007,0.3175
115.1013,0.2785
115.2001,0.292
115.3013,0.4357
115.4004,0.5013
115.5001,0.7238
115.6001,6.7817
115.702,6.9803
115.8009,4.1797
115.9002,1.4057
116.0006,0.5063
116.1,0.3757
116.2003,0.2945
116.3005,0.3192
116.4017,0.5272
116.5,4.7989
116.6014,5.8383
116.7002,3.1701
116.8001,1.0733
116.901,0.3907
117.0004,0.2367
117.1008,0.2171
117.2015,0.285
117.3002,0.4148
117.4018,8.599
117.5,4.1356
117.6,2.9187
117.7019,0.2416
117.8014,0.2167
117.902,0.7005
118.001,0.7363
118.1013,4.2693
118.2004,5.1079
118.3001,4.7511
118.4,4.7188
118.5013,3.786
118.6016,3.6715
118.7017,2.9318
118.8007,1.6847
118.9016,2.25
119.001,2.001
119.1014,0.9944
119.2016,2.5175
119.3008,3.1499
119.4012,2.8313
119.5009,2.6307
119.6,3.229
119.7015,2.6934
119.8007,2.3531
119.9016,2.0645
120.0002,1.75
120.1013,2.7031
120.2011,2.7061
120.3004,1.0589
120.4017,1.3076
120.5012,2.0437
120.6005,2.5839
120.7008,2.5345
120.8017,1.7572
120.9016,2.6465
121.0017,2.7692
121.1003,3.1475
121.2017,3.7204
121.3008,3.6076
121.4015,4.6227
121.5006,2.2205
121.6012,0.852
121.7009,0.2063
121.8002,0.1866
121.9012,3.7732
121.9999,11.7997
122.1007,13.2563
122.2015,11.8889
122.3011,3.8434
122.4006,1.1857
122.5014,0.1942
122.6013,0.1898
122.7016,0.2496
122.8017,0.2165
122.9013,0.2078
123.0009,0.201
123.1012,0.2026
123.2007,0.2069
123.301,0.2036
123.401,0.2221
123.5003,0.2093
123.6016,0.2128
123.7011,0.3229
123.8011,0.2158
123.901,0.3119
124.0004,0.2952
124.1006,0.2782
124.2012,0.345
124.3007,0.3556
124.4012,0.3103
124.501,0.2633
124.6009,0.2715
124.7013,0.2613
124.8004,0.2437
124.901,0.2206
125.0013,1.0461
125.1003,1.0857
125.2011,1.0785
125.3,0.8131
125.4004,0.2798
125.5004,0.3104
125.6007,0.2566
125.7009,0.2737
125.8017,0.3343
125.9002,1.1304
